"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149"
"110",1858310470769.6,11149862824617.6,5574931412308.79,13008173295387.2,11149862824617.6,1858310470769.6,7433241883078.38,5574931412308.79,3716620941539.19,1858310470769.6,3716620941539.19,1858310470769.6,0,0,3716620941539.19,0,0,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,5574931412308.79,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111",9291552353847.98,13008173295387.2,27874657061543.9,11149862824617.6,3716620941539.19,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112",0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113",1858310470769.6,7433241883078.38,14866483766156.8,16724794236926.4,1858310470769.6,0,1858310470769.6,1858310470769.6,0,0,0,3716620941539.19,0,0,3716620941539.19,0,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,1858310470769.6,0,1858310470769.6,3716620941539.19,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0
"114",7433241883078.38,9291552353847.98,31591278003083.1,26016346590774.3,14866483766156.8,1858310470769.6,9291552353847.98,11149862824617.6,5574931412308.79,1858310470769.6,0,0,3716620941539.19,0,0,0,0,0,5574931412308.79,1858310470769.6,0,0,1858310470769.6,0,0,1858310470769.6,0,0,1858310470769.6,0,3716620941539.19,0,1858310470769.6,0,1858310470769.6,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,3716620941539.19,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0
"115",0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116",1858310470769.6,3716620941539.19,9291552353847.98,7433241883078.38,0,0,5574931412308.79,1858310470769.6,7433241883078.38,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117",1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118",3716620941539.19,24158036120004.7,16724794236926.4,16724794236926.4,7433241883078.38,1858310470769.6,5574931412308.79,3716620941539.19,5574931412308.79,0,1858310470769.6,0,0,0,3716620941539.19,1858310470769.6,0,1858310470769.6,5574931412308.79,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0
"119",0,1858310470769.6,5574931412308.79,1858310470769.6,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120",0,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121",3716620941539.19,9291552353847.98,14866483766156.8,26016346590774.3,5574931412308.79,0,11149862824617.6,3716620941539.19,3716620941539.19,5574931412308.79,3716620941539.19,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",3716620941539.19,1858310470769.6,3716620941539.19,1858310470769.6,1858310470769.6,0,3716620941539.19,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",1858310470769.6,5574931412308.79,1858310470769.6,5574931412308.79,7433241883078.38,0,1858310470769.6,1858310470769.6,0,0,5574931412308.79,1858310470769.6,0,0,1858310470769.6,0,3716620941539.19,0,1858310470769.6,0,0,0,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,3716620941539.19,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",3716620941539.19,5574931412308.79,7433241883078.38,11149862824617.6,3716620941539.19,0,1858310470769.6,3716620941539.19,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",9291552353847.98,11149862824617.6,13008173295387.2,20441415178465.6,9291552353847.98,1858310470769.6,11149862824617.6,9291552353847.98,1858310470769.6,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,1858310470769.6,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,3716620941539.19,1858310470769.6,0,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0,0,3716620941539.19,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",13008173295387.2,13008173295387.2,39024519886161.5,20441415178465.6,5574931412308.79,0,9291552353847.98,3716620941539.19,5574931412308.79,3716620941539.19,1858310470769.6,5574931412308.79,0,0,1858310470769.6,1858310470769.6,0,0,1858310470769.6,0,1858310470769.6,1858310470769.6,3716620941539.19,1858310470769.6,0,0,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,5574931412308.79,3716620941539.19,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0
"129",3716620941539.19,9291552353847.98,16724794236926.4,13008173295387.2,0,1858310470769.6,11149862824617.6,9291552353847.98,3716620941539.19,5574931412308.79,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",0,0,5574931412308.79,1858310470769.6,1858310470769.6,0,1858310470769.6,5574931412308.79,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0,0,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",5574931412308.79,11149862824617.6,13008173295387.2,7433241883078.38,3716620941539.19,0,1858310470769.6,3716620941539.19,1858310470769.6,1858310470769.6,1858310470769.6,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,3716620941539.19,0,1858310470769.6,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,3716620941539.19,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",1858310470769.6,13008173295387.2,14866483766156.8,13008173295387.2,3716620941539.19,1858310470769.6,1858310470769.6,1858310470769.6,5574931412308.79,0,5574931412308.79,3716620941539.19,0,0,1858310470769.6,0,0,0,3716620941539.19,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,1858310470769.6,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0,0,5574931412308.79,1858310470769.6,1858310470769.6,0,0,1858310470769.6,0,0,1858310470769.6,0,0,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0
"135",1858310470769.6,5574931412308.79,16724794236926.4,11149862824617.6,5574931412308.79,1858310470769.6,7433241883078.38,1858310470769.6,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,3716620941539.19,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0,1858310470769.6,5574931412308.79,5574931412308.79,0,1858310470769.6,0,0,0,0,1858310470769.6,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,3716620941539.19,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0
"137",1858310470769.6,5574931412308.79,5574931412308.79,18583104707696,5574931412308.79,0,5574931412308.79,9291552353847.98,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,1858310470769.6,3716620941539.19,0,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0
"138",0,13008173295387.2,14866483766156.8,7433241883078.38,0,0,3716620941539.19,5574931412308.79,1858310470769.6,1858310470769.6,3716620941539.19,1858310470769.6,0,0,3716620941539.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0,0,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",0,1858310470769.6,14866483766156.8,14866483766156.8,1858310470769.6,1858310470769.6,1858310470769.6,0,0,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,1858310470769.6,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,3716620941539.19,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",3716620941539.19,3716620941539.19,5574931412308.79,3716620941539.19,0,1858310470769.6,1858310470769.6,1858310470769.6,0,0,1858310470769.6,1858310470769.6,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,1858310470769.6,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",1858310470769.6,3716620941539.19,14866483766156.8,11149862824617.6,7433241883078.38,3716620941539.19,1858310470769.6,3716620941539.19,0,0,0,0,1858310470769.6,1858310470769.6,0,1858310470769.6,0,1858310470769.6,1858310470769.6,0,0,0,0,1858310470769.6,0,0,0,0,0,0,1858310470769.6,0,1858310470769.6,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1858310470769.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
